"","doy","park","month","decades","accumswe_daily","aet_daily","deficit_daily","pet_daily","rain_daily","runoff_daily","soil_water_daily"
"10980",223,"HOVE","Aug","2060-2099",0,0.6425,4.16,4.815,0.4525,0,5.0825
"10981",223,"NABR","Aug","1980-2019",0,1.26,2.92,4.1675,1.5475,0,5.865
"10982",223,"NABR","Aug","2020-2059",0,1.285,3.165,4.4525,1.7575,0,3.79
"10983",223,"NABR","Aug","2060-2099",0,0.8725,3.7675,4.635,0.795,0,3.24
"10984",223,"PISP","Aug","1980-2019",0,1.3925,3.0725,4.465,1.3775,0,6.2025
"10985",223,"PISP","Aug","2020-2059",0,1.3125,3.455,4.7525,1.4075,0,8.0775
"10986",223,"PISP","Aug","2060-2099",0,0.995,3.955,4.9525,1.0775,0,5.3025
"10987",223,"TICA","Aug","1980-2019",0,1.5,1.855,3.36,1.18,0,41.97
"10988",223,"TICA","Aug","2020-2059",0,1.175,2.4525,3.6225,0.2625,0,37.3375
"10989",223,"TICA","Aug","2060-2099",0,1.555,2.1625,3.715,1.03,0,37.3175
"10990",223,"ZION","Aug","1980-2019",0,1.6425,2.275,3.93,1.87,0,9.635
"10991",223,"ZION","Aug","2020-2059",0,1.6675,2.56,4.22,1.9925,0.6625,7.62
"10992",223,"ZION","Aug","2060-2099",0,1.68,2.73,4.41,1.905,0,7.855
"10993",224,"ARCH","Aug","1980-2019",0,0.5875,3.825,4.415,0.475,0,0.555
"10994",224,"ARCH","Aug","2020-2059",0,0.4775,4.23,4.71,0.635,0.19,0.625
"10995",224,"ARCH","Aug","2060-2099",0,0.46,4.415,4.8775,0.41,0,0.1325
"10996",224,"BLCA","Aug","1980-2019",0,1.3625,2.3075,3.6625,1.0875,0,15.8625
"10997",224,"BLCA","Aug","2020-2059",0,1.545,2.4025,3.94,1.4625,0,16.1025
"10998",224,"BLCA","Aug","2060-2099",0,2.005,1.975,3.97,2.8325,0,16.9325
"10999",224,"BRCA","Aug","1980-2019",0,1.445,1.975,3.42,2.015,0,10.9275
"11000",224,"BRCA","Aug","2020-2059",0,1.3625,2.39,3.74,1.435,0.2225,8.7125
"11001",224,"BRCA","Aug","2060-2099",0,1.7475,2.1725,3.93,1.645,0,7.7825
"11002",224,"CANY","Aug","1980-2019",0,0.6625,3.8725,4.5325,0.52,0,0.3675
"11003",224,"CANY","Aug","2020-2059",0,0.5675,4.2925,4.86,0.655,0.0625,0.4675
"11004",224,"CANY","Aug","2060-2099",0,0.5575,4.515,5.0625,0.5325,0,0.0575
"11005",224,"CARE","Aug","1980-2019",0,0.9075,2.96,3.87,0.805,0,4.025
"11006",224,"CARE","Aug","2020-2059",0,0.7025,3.4525,4.1675,0.69,0,2.665
"11007",224,"CARE","Aug","2060-2099",0,1.0375,3.2975,4.335,0.985,0,1.88
"11008",224,"CEBR","Aug","1980-2019",0,2.1,0.485,2.5875,2.78,0.125,177.4425
"11009",224,"CEBR","Aug","2020-2059",0,2.2025,0.6775,2.8775,2.1275,0.455,163.075
"11010",224,"CEBR","Aug","2060-2099",0,2.5825,0.475,3.0525,3.3975,0.0825,162.3175
"11011",224,"COLM","Aug","1980-2019",0,0.64,3.5,4.135,0.445,0,3.4525
"11012",224,"COLM","Aug","2020-2059",0,0.7225,3.755,4.4925,0.64,0,2.1975
"11013",224,"COLM","Aug","2060-2099",0,1.275,3.215,4.4975,1.99,0,4.235
"11014",224,"CURE","Aug","1980-2019",0,1.27,2.0125,3.28,0.935,0,5.3775
"11015",224,"CURE","Aug","2020-2059",0,1.115,2.36,3.48,1.14,0,3.4075
"11016",224,"CURE","Aug","2060-2099",0,1.265,2.3825,3.6575,1.05,0,3.34
"11017",224,"DINO","Aug","1980-2019",0,0.535,3.4375,3.975,0.455,0,1.805
"11018",224,"DINO","Aug","2020-2059",0,0.6,3.7675,4.37,0.5275,0,1.2025
"11019",224,"DINO","Aug","2060-2099",0,0.88,3.5125,4.39,1.0925,0,1.7175
"11020",224,"FOBU","Aug","1980-2019",0,1.6875,1.3775,3.0575,0.57,0,137.31
"11021",224,"FOBU","Aug","2020-2059",0,1.7725,1.6675,3.44,0.4775,0,130.9475
"11022",224,"FOBU","Aug","2060-2099",0,1.785,1.68,3.4725,1.165,0,124.4675
"11023",224,"GOSP","Aug","1980-2019",0,0.42,3.4625,3.895,0.1575,0,6.73
"11024",224,"GOSP","Aug","2020-2059",0,0.5525,3.75,4.31,0.6425,0,6.1725
"11025",224,"GOSP","Aug","2060-2099",0,0.65,3.96,4.61,0.4575,0,4.9525
"11026",224,"HOVE","Aug","1980-2019",0,0.6375,3.67,4.3125,0.4,0,6.905
"11027",224,"HOVE","Aug","2020-2059",0,0.705,3.8925,4.595,0.6875,0,5.4625
"11028",224,"HOVE","Aug","2060-2099",0,0.765,4.025,4.795,0.675,0,4.9925
"11029",224,"NABR","Aug","1980-2019",0,1.06,3.0175,4.0825,0.865,0,5.6675
"11030",224,"NABR","Aug","2020-2059",0,0.805,3.615,4.4225,0.825,0,3.8175
"11031",224,"NABR","Aug","2060-2099",0,1.0175,3.6075,4.615,1.025,0,3.2475
"11032",224,"PISP","Aug","1980-2019",0,1.1225,3.2925,4.4225,1.2475,0,6.335
"11033",224,"PISP","Aug","2020-2059",0,1.2375,3.4775,4.715,1.335,0,8.175
"11034",224,"PISP","Aug","2060-2099",0,1.1475,3.7775,4.9225,1.1175,0,5.275
"11035",224,"TICA","Aug","1980-2019",0,1.4,1.865,3.27,0.7325,0,41.295
"11036",224,"TICA","Aug","2020-2059",0,1.3425,2.2175,3.575,0.7025,0,36.695
"11037",224,"TICA","Aug","2060-2099",0,1.415,2.2175,3.6325,1.1025,0,37.01
"11038",224,"ZION","Aug","1980-2019",0,1.54,2.37,3.9075,1.8225,0,9.9125
"11039",224,"ZION","Aug","2020-2059",0,1.53,2.6775,4.2,1.6475,0.0825,7.6475
"11040",224,"ZION","Aug","2060-2099",0,1.7175,2.6875,4.4075,1.8075,0,7.93
"11041",225,"ARCH","Aug","1980-2019",0,0.6825,3.7025,4.3925,1.19,0.025,1.0325
"11042",225,"ARCH","Aug","2020-2059",0,0.6575,3.995,4.6575,0.5875,0,0.545
"11043",225,"ARCH","Aug","2060-2099",0,0.495,4.36,4.86,0.485,0,0.1225
"11044",225,"BLCA","Aug","1980-2019",0,1.2375,2.395,3.625,1.02,0,15.6375
"11045",225,"BLCA","Aug","2020-2059",0,1.7375,2.165,3.895,1.79,0,16.1625
"11046",225,"BLCA","Aug","2060-2099",0,1.74,2.1925,3.935,1.7475,0,16.9375
"11047",225,"BRCA","Aug","1980-2019",0,1.3525,2.07,3.435,1.555,0,11.13
"11048",225,"BRCA","Aug","2020-2059",0,1.34,2.36,3.705,1.5,0.1175,8.745
"11049",225,"BRCA","Aug","2060-2099",0,1.575,2.2725,3.8425,1.675,0,7.8675
"11050",225,"CANY","Aug","1980-2019",0,0.79,3.725,4.5125,1.3525,0.1875,0.7375
"11051",225,"CANY","Aug","2020-2059",0,0.5775,4.2325,4.8075,0.5575,0,0.4475
"11052",225,"CANY","Aug","2060-2099",0,0.415,4.6025,5.0175,0.395,0,0.0325
"11053",225,"CARE","Aug","1980-2019",0,0.915,2.9325,3.8575,1.2125,0,4.325
"11054",225,"CARE","Aug","2020-2059",0,1.0725,3.045,4.125,1.06,0,2.6475
"11055",225,"CARE","Aug","2060-2099",0,0.885,3.39,4.28,0.795,0,1.7875
"11056",225,"CEBR","Aug","1980-2019",0,2.07,0.54,2.6075,1.685,0,177.055
"11057",225,"CEBR","Aug","2020-2059",0,2.155,0.68,2.8375,2.2125,0.335,162.7975
"11058",225,"CEBR","Aug","2060-2099",0,2.395,0.5725,2.9675,3.2075,0.335,162.7975
"11059",225,"COLM","Aug","1980-2019",0,1.01,3.085,4.095,1.4575,0,3.91
"11060",225,"COLM","Aug","2020-2059",0,0.87,3.55,4.435,1.055,0,2.365
"11061",225,"COLM","Aug","2060-2099",0,1.02,3.4475,4.45,0.84,0,4.06
"11062",225,"CURE","Aug","1980-2019",0,1.495,1.75,3.2475,1.4625,0,5.335
"11063",225,"CURE","Aug","2020-2059",0,1.0175,2.405,3.4275,1.4025,0.035,3.7525
"11064",225,"CURE","Aug","2060-2099",0,1.215,2.43,3.65,1.0325,0,3.155
"11065",225,"DINO","Aug","1980-2019",0,0.6925,3.2325,3.9325,0.8275,0,1.93
"11066",225,"DINO","Aug","2020-2059",0,0.66,3.6475,4.3075,0.7475,0,1.2975
"11067",225,"DINO","Aug","2060-2099",0,0.635,3.69,4.325,0.585,0,1.6625
"11068",225,"FOBU","Aug","1980-2019",0,1.5425,1.53,3.0525,0.285,0,136.055
"11069",225,"FOBU","Aug","2020-2059",0,1.8875,1.5075,3.3925,0.8475,0,129.8975
"11070",225,"FOBU","Aug","2060-2099",0,1.7575,1.6575,3.42,0.785,0,123.49
"11071",225,"GOSP","Aug","1980-2019",0,0.395,3.5075,3.905,0.1225,0,6.47
"11072",225,"GOSP","Aug","2020-2059",0,0.7275,3.51,4.2375,0.875,0,6.31
"11073",225,"GOSP","Aug","2060-2099",0,0.745,3.7625,4.5075,1.0075,0,5.225
"11074",225,"HOVE","Aug","1980-2019",0,0.8375,3.4675,4.2975,1.08,0,7.16
"11075",225,"HOVE","Aug","2020-2059",0,0.7675,3.77,4.555,0.8175,0,5.5125
"11076",225,"HOVE","Aug","2060-2099",0,0.965,3.77,4.7475,0.8125,0,4.8275
"11077",225,"NABR","Aug","1980-2019",0,0.95,3.1225,4.08,1.08,0,5.78
"11078",225,"NABR","Aug","2020-2059",0,0.845,3.54,4.39,0.96,0.0425,3.8825
"11079",225,"NABR","Aug","2060-2099",0,0.9,3.67,4.57,0.675,0,3.0125
"11080",225,"PISP","Aug","1980-2019",0,1.1925,3.23,4.43,1.1825,0,6.3125
"11081",225,"PISP","Aug","2020-2059",0,1.1775,3.5,4.6725,1.05,0,8.045
"11082",225,"PISP","Aug","2060-2099",0,1.2575,3.5675,4.8375,1.5325,0,5.545
"11083",225,"TICA","Aug","1980-2019",0,1.29,1.9725,3.2575,0.6825,0,40.6875
"11084",225,"TICA","Aug","2020-2059",0,1.5075,2.025,3.5325,1.285,0,36.47
"11085",225,"TICA","Aug","2060-2099",0,1.3575,2.245,3.6125,0.72,0,36.37
"11086",225,"ZION","Aug","1980-2019",0,1.3675,2.5425,3.9075,0.925,0,9.475
"11087",225,"ZION","Aug","2020-2059",0,1.405,2.7425,4.155,1.505,0,7.7425
"11088",225,"ZION","Aug","2060-2099",0,1.6725,2.6325,4.3,2.2825,0,8.555
"11089",226,"ARCH","Aug","1980-2019",0,0.71,3.6975,4.4175,0.5,0,0.8275
"11090",226,"ARCH","Aug","2020-2059",0,0.495,4.1225,4.615,0.42,0,0.47
"11091",226,"ARCH","Aug","2060-2099",0,0.6475,4.1325,4.78,0.69,0,0.16
"11092",226,"BLCA","Aug","1980-2019",0,1.1925,2.445,3.6425,0.9275,0,15.3575
"11093",226,"BLCA","Aug","2020-2059",0,1.59,2.235,3.83,1.4475,0,16.0275
"11094",226,"BLCA","Aug","2060-2099",0,1.77,2.115,3.89,2.12,0,17.2825
"11095",226,"BRCA","Aug","1980-2019",0,1.405,2.06,3.4575,1.2675,0,10.9925
"11096",226,"BRCA","Aug","2020-2059",0,1.29,2.3825,3.675,1.4125,0.045,8.825
"11097",226,"BRCA","Aug","2060-2099",0,1.3725,2.45,3.8275,1.39,0,7.88
"11098",226,"CANY","Aug","1980-2019",0,0.575,3.95,4.5275,0.365,0,0.525
"11099",226,"CANY","Aug","2020-2059",0,0.595,4.1625,4.7575,0.495,0,0.355
"11100",226,"CANY","Aug","2060-2099",0,0.625,4.31,4.9325,0.6325,0,0.0525
"11101",226,"CARE","Aug","1980-2019",0,1,2.86,3.8675,0.8275,0,4.15
"11102",226,"CARE","Aug","2020-2059",0,0.77,3.295,4.065,0.6675,0,2.55
"11103",226,"CARE","Aug","2060-2099",0,1.0075,3.2125,4.23,0.9725,0,1.7525
"11104",226,"CEBR","Aug","1980-2019",0,2.05,0.565,2.6175,1.465,0,176.475
"11105",226,"CEBR","Aug","2020-2059",0,2.13,0.675,2.8075,2.0725,0.0025,162.74
"11106",226,"CEBR","Aug","2060-2099",0,2.3775,0.6,2.9725,2.765,0.3225,162.8675
"11107",226,"COLM","Aug","1980-2019",0,0.93,3.185,4.115,0.875,0,3.845
"11108",226,"COLM","Aug","2020-2059",0,1.0575,3.2625,4.3125,1.0925,0,2.405
"11109",226,"COLM","Aug","2060-2099",0,0.94,3.4375,4.375,0.845,0,3.96
"11110",226,"CURE","Aug","1980-2019",0,1.2725,1.9475,3.2175,1.19,0,5.265
"11111",226,"CURE","Aug","2020-2059",0,0.9225,2.51,3.4275,0.92,0,3.75
"11112",226,"CURE","Aug","2060-2099",0,1.265,2.355,3.61,1.2825,0,3.1775
"11113",226,"DINO","Aug","1980-2019",0,0.615,3.3225,3.9525,0.6575,0,1.9775
"11114",226,"DINO","Aug","2020-2059",0,0.6725,3.4975,4.1825,0.665,0,1.2825
"11115",226,"DINO","Aug","2060-2099",0,0.4925,3.7275,4.23,0.4375,0,1.6025
"11116",226,"FOBU","Aug","1980-2019",0,1.5825,1.5325,3.11,0.695,0,135.1775
"11117",226,"FOBU","Aug","2020-2059",0,1.7575,1.5275,3.28,1.03,0,129.1825
"11118",226,"FOBU","Aug","2060-2099",0,1.65,1.72,3.3775,0.45,0,122.29
"11119",226,"GOSP","Aug","1980-2019",0,0.48,3.4525,3.93,0.305,0,6.2975
"11120",226,"GOSP","Aug","2020-2059",0,0.64,3.5325,4.1625,0.4075,0,6.09
"11121",226,"GOSP","Aug","2060-2099",0,0.415,4.0925,4.5125,0.1675,0,4.97
"11122",226,"HOVE","Aug","1980-2019",0,0.895,3.395,4.2925,0.8125,0,7.07
"11123",226,"HOVE","Aug","2020-2059",0,0.4775,4.0275,4.5075,0.29,0,5.33
"11124",226,"HOVE","Aug","2060-2099",0,0.82,3.85,4.67,0.6775,0,4.6825
"11125",226,"NABR","Aug","1980-2019",0,0.935,3.1575,4.0875,0.545,0,5.3975
"11126",226,"NABR","Aug","2020-2059",0,0.715,3.595,4.3125,0.5475,0,3.7025
"11127",226,"NABR","Aug","2060-2099",0,0.995,3.5,4.4975,0.9375,0,2.9675
"11128",226,"PISP","Aug","1980-2019",0,0.945,3.495,4.4325,0.71,0,6.08
"11129",226,"PISP","Aug","2020-2059",0,1.115,3.5375,4.6575,1.06,0,7.9775
"11130",226,"PISP","Aug","2060-2099",0,1.1325,3.68,4.82,1.1575,0,5.5625
"11131",226,"TICA","Aug","1980-2019",0,1.325,1.975,3.3,0.87,0,40.2425
"11132",226,"TICA","Aug","2020-2059",0,1.48,1.9875,3.4625,1.3275,0,36.325
"11133",226,"TICA","Aug","2060-2099",0,1.195,2.37,3.56,0.67,0,35.855
"11134",226,"ZION","Aug","1980-2019",0,1.24,2.685,3.9275,0.78,0,9.015
"11135",226,"ZION","Aug","2020-2059",0,1.2375,2.88,4.125,1.45,0,7.955
"11136",226,"ZION","Aug","2060-2099",0,1.5575,2.735,4.295,1.78,0.1225,8.645
"11137",227,"ARCH","Aug","1980-2019",0,0.765,3.615,4.38,0.6175,0,0.67
"11138",227,"ARCH","Aug","2020-2059",0,0.7925,3.825,4.6175,0.77,0,0.4475
"11139",227,"ARCH","Aug","2060-2099",0,0.485,4.265,4.7475,0.535,0,0.2075
"11140",227,"BLCA","Aug","1980-2019",0,1.3,2.325,3.6275,1.0875,0,15.1475
"11141",227,"BLCA","Aug","2020-2059",0,1.5275,2.25,3.7775,1.6425,0,16.14
"11142",227,"BLCA","Aug","2060-2099",0,1.435,2.455,3.8875,1.58,0,17.4275
"11143",227,"BRCA","Aug","1980-2019",0,1.385,2.015,3.4075,1.2825,0,10.8925
"11144",227,"BRCA","Aug","2020-2059",0,1.27,2.4075,3.675,1.29,0,8.8525
"11145",227,"BRCA","Aug","2060-2099",0,1.5725,2.1975,3.7675,1.625,0,7.9325
"11146",227,"CANY","Aug","1980-2019",0,0.835,3.6575,4.495,0.7,0,0.3875
"11147",227,"CANY","Aug","2020-2059",0,0.7,4.06,4.755,0.7175,0,0.37
"11148",227,"CANY","Aug","2060-2099",0,0.39,4.49,4.8725,0.4725,0,0.1375
"11149",227,"CARE","Aug","1980-2019",0,0.8875,2.95,3.83,0.8525,0,4.1175
"11150",227,"CARE","Aug","2020-2059",0,0.935,3.1225,4.0575,0.915,0,2.5275
"11151",227,"CARE","Aug","2060-2099",0,1.045,3.1225,4.17,1.15,0,1.8575
"11152",227,"CEBR","Aug","1980-2019",0,2.0675,0.4925,2.565,2.7125,0.31,176.8075
"11153",227,"CEBR","Aug","2020-2059",0,2.1675,0.665,2.8325,1.805,0.045,162.33
"11154",227,"CEBR","Aug","2060-2099",0,2.3775,0.53,2.9075,2.9325,0.2975,163.13
"11155",227,"COLM","Aug","1980-2019",0,0.845,3.245,4.085,0.89,0,3.8875
"11156",227,"COLM","Aug","2020-2059",0,1.085,3.15,4.2475,1.245,0,2.5675
"11157",227,"COLM","Aug","2060-2099",0,0.79,3.5475,4.355,0.745,0,3.895
"11158",227,"CURE","Aug","1980-2019",0,1.29,1.935,3.2275,1.01,0,4.98
"11159",227,"CURE","Aug","2020-2059",0,0.8775,2.55,3.4225,0.9175,0.0175,3.7625
"11160",227,"CURE","Aug","2060-2099",0,1.1525,2.4675,3.625,1.045,0,3.065
"11161",227,"DINO","Aug","1980-2019",0,0.8525,3.0675,3.9125,0.805,0,1.92
"11162",227,"DINO","Aug","2020-2059",0,0.51,3.5925,4.1025,0.53,0,1.2875
"11163",227,"DINO","Aug","2060-2099",0,0.53,3.665,4.205,0.515,0,1.565
"11164",227,"FOBU","Aug","1980-2019",0,1.7175,1.3575,3.0825,0.935,0,134.3875
"11165",227,"FOBU","Aug","2020-2059",0,1.7525,1.4825,3.24,0.8275,0,128.25
"11166",227,"FOBU","Aug","2060-2099",0,1.6225,1.745,3.3875,0.51,0,121.17
"11167",227,"GOSP","Aug","1980-2019",0,0.6175,3.2975,3.915,0.425,0,6.09
"11168",227,"GOSP","Aug","2020-2059",0,0.3775,3.745,4.13,0.1325,0,5.8325
"11169",227,"GOSP","Aug","2060-2099",0,0.4775,4,4.4775,0.28,0,4.78
"11170",227,"HOVE","Aug","1980-2019",0,0.7375,3.51,4.255,0.58,0,6.9175
"11171",227,"HOVE","Aug","2020-2059",0,0.72,3.755,4.48,0.5775,0,5.18
"11172",227,"HOVE","Aug","2060-2099",0,0.7025,3.9525,4.6425,0.5825,0,4.565
"11173",227,"NABR","Aug","1980-2019",0,1.01,3.04,4.045,0.8325,0,5.22
"11174",227,"NABR","Aug","2020-2059",0,0.9075,3.4025,4.3125,0.8575,0,3.6625
"11175",227,"NABR","Aug","2060-2099",0,0.935,3.495,4.44,0.83,0,2.855
"11176",227,"PISP","Aug","1980-2019",0,1.2525,3.12,4.37,1.6175,0,6.44
"11177",227,"PISP","Aug","2020-2059",0,0.89,3.7525,4.6575,0.5825,0,7.67
"11178",227,"PISP","Aug","2060-2099",0,1.18,3.5775,4.7475,1.0775,0,5.4625
"11179",227,"TICA","Aug","1980-2019",0,1.395,1.875,3.2775,1.4925,0,40.34
"11180",227,"TICA","Aug","2020-2059",0,1.4025,1.9825,3.3925,1.4075,0,36.325
"11181",227,"TICA","Aug","2060-2099",0,1.385,2.135,3.5275,1.0225,0,35.5
"11182",227,"ZION","Aug","1980-2019",0,1.4875,2.35,3.8475,1.5475,0,9.0675
"11183",227,"ZION","Aug","2020-2059",0,1.2875,2.84,4.135,0.775,0,7.43
"11184",227,"ZION","Aug","2060-2099",0,1.625,2.6125,4.24,1.7625,0.15,8.6175
"11185",228,"ARCH","Aug","1980-2019",0,0.5175,3.835,4.3525,0.615,0,0.765
"11186",228,"ARCH","Aug","2020-2059",0,0.63,3.9375,4.5725,0.55,0,0.37
"11187",228,"ARCH","Aug","2060-2099",0,0.4475,4.245,4.695,0.5775,0,0.3375
"11188",228,"BLCA","Aug","1980-2019",0,0.885,2.715,3.6125,0.7525,0,15.0175
"11189",228,"BLCA","Aug","2020-2059",0,1.525,2.225,3.7525,1.525,0,16.135
"11190",228,"BLCA","Aug","2060-2099",0,1.63,2.215,3.845,1.7775,0,17.5775
"11191",228,"BRCA","Aug","1980-2019",0,1.25,2.0975,3.355,0.8125,0,10.445
"11192",228,"BRCA","Aug","2020-2059",0,1.435,2.1875,3.6225,2.4075,0.04,9.7825
"11193",228,"BRCA","Aug","2060-2099",0,1.3325,2.42,3.76,1.7125,0,8.3
"11194",228,"CANY","Aug","1980-2019",0,0.7025,3.7625,4.4625,0.84,0,0.53
"11195",228,"CANY","Aug","2020-2059",0,0.65,4.0525,4.705,0.6025,0,0.325
"11196",228,"CANY","Aug","2060-2099",0,0.565,4.2975,4.865,0.6925,0,0.2625
"11197",228,"CARE","Aug","1980-2019",0,0.845,2.9375,3.795,0.855,0,4.125
"11198",228,"CARE","Aug","2020-2059",0,0.9575,3.0525,4.0125,1.1925,0,2.7675
"11199",228,"CARE","Aug","2060-2099",0,0.96,3.1775,4.14,0.96,0,1.85
"11200",228,"CEBR","Aug","1980-2019",0,2.0175,0.5025,2.515,1.63,0.385,176.0375
"11201",228,"CEBR","Aug","2020-2059",0,2.3075,0.475,2.7875,3.4475,0.14,163.34
"11202",228,"CEBR","Aug","2060-2099",0,2.235,0.6675,2.905,2.66,0.4275,163.125
"11203",228,"COLM","Aug","1980-2019",0,0.66,3.4075,4.065,0.7775,0,4.0075
"11204",228,"COLM","Aug","2020-2059",0,0.7775,3.4425,4.225,0.8975,0,2.68
"11205",228,"COLM","Aug","2060-2099",0,1.0625,3.225,4.2975,1.2875,0,4.1225
"11206",228,"CURE","Aug","1980-2019",0,0.9925,2.2325,3.215,0.9025,0,4.8925
"11207",228,"CURE","Aug","2020-2059",0,1.0625,2.3275,3.3975,1.0975,0.1575,3.63
"11208",228,"CURE","Aug","2060-2099",0,1.2275,2.3225,3.5475,1.3175,0,3.1575
"11209",228,"DINO","Aug","1980-2019",0,0.515,3.3875,3.9175,0.7075,0,2.11
"11210",228,"DINO","Aug","2020-2059",0,0.4825,3.61,4.0875,0.465,0,1.275
"11211",228,"DINO","Aug","2060-2099",0,0.435,3.715,4.1575,0.555,0,1.685
"11212",228,"FOBU","Aug","1980-2019",0,1.5575,1.455,3.0175,0.6525,0,133.4825
"11213",228,"FOBU","Aug","2020-2059",0,1.7725,1.455,3.2275,0.7025,0,127.185
"11214",228,"FOBU","Aug","2060-2099",0,1.6125,1.75,3.36,0.56,0,120.1175
"11215",228,"GOSP","Aug","1980-2019",0,0.73,3.1,3.8425,1.1575,0,6.525
"11216",228,"GOSP","Aug","2020-2059",0,0.5375,3.5625,4.0975,0.315,0,5.6025
"11217",228,"GOSP","Aug","2060-2099",0,0.625,3.855,4.49,0.495,0,4.6325
"11218",228,"HOVE","Aug","1980-2019",0,0.5625,3.67,4.235,0.335,0,6.6825
"11219",228,"HOVE","Aug","2020-2059",0,0.8125,3.625,4.4325,0.6475,0,5.015
"11220",228,"HOVE","Aug","2060-2099",0,0.755,3.85,4.6025,0.7725,0,4.5825
"11221",228,"NABR","Aug","1980-2019",0,0.935,3.1,4.035,0.6875,0,4.9725
"11222",228,"NABR","Aug","2020-2059",0,1.0025,3.2525,4.255,1.1175,0,3.7725
"11223",228,"NABR","Aug","2060-2099",0,0.935,3.4975,4.44,1.085,0,3.0125
"11224",228,"PISP","Aug","1980-2019",0,1.04,3.28,4.3025,0.98,0,6.39
"11225",228,"PISP","Aug","2020-2059",0,1.1475,3.4675,4.615,1.2075,0,7.7325
"11226",228,"PISP","Aug","2060-2099",0,0.9375,3.8225,4.755,1.1625,0,5.69
"11227",228,"TICA","Aug","1980-2019",0,1.2275,1.965,3.1925,0.89,0,39.9875
"11228",228,"TICA","Aug","2020-2059",0,1.4925,1.86,3.355,1.245,0,36.0875
"11229",228,"TICA","Aug","2060-2099",0,1.47,2.04,3.51,1.2,0,35.2225
"11230",228,"ZION","Aug","1980-2019",0,1.3625,2.4225,3.7825,1.3675,0,9.0675
"11231",228,"ZION","Aug","2020-2059",0,1.47,2.6225,4.1,1.91,0,7.87
"11232",228,"ZION","Aug","2060-2099",0,1.43,2.79,4.2275,1.935,0.57,8.5525
"11233",229,"ARCH","Aug","1980-2019",0,0.54,3.7725,4.305,0.5225,0,0.7475
"11234",229,"ARCH","Aug","2020-2059",0,0.96,3.575,4.535,1.2025,0,0.61
"11235",229,"ARCH","Aug","2060-2099",0,0.485,4.19,4.6825,0.42,0,0.265
"11236",229,"BLCA","Aug","1980-2019",0,1.1425,2.4475,3.585,0.705,0,14.5825
"11237",229,"BLCA","Aug","2020-2059",0,1.5825,2.115,3.6975,1.825,0,16.38
"11238",229,"BLCA","Aug","2060-2099",0,1.6525,2.15,3.79,1.6375,0,17.57
"11239",229,"BRCA","Aug","1980-2019",0,1.4525,1.8875,3.36,1.8625,0,10.855
"11240",229,"BRCA","Aug","2020-2059",0,1.4725,2.11,3.5925,2.5975,0.1025,10.805
"11241",229,"BRCA","Aug","2060-2099",0,1.41,2.325,3.735,1.3675,0,8.2625
"11242",229,"CANY","Aug","1980-2019",0,0.5625,3.855,4.4175,0.5675,0,0.53
"11243",229,"CANY","Aug","2020-2059",0,0.79,3.8825,4.6775,1.1725,0.0175,0.6875
"11244",229,"CANY","Aug","2060-2099",0,0.58,4.2425,4.825,0.4925,0,0.1775
"11245",229,"CARE","Aug","1980-2019",0,0.5825,3.1725,3.7625,0.725,0,4.255
"11246",229,"CARE","Aug","2020-2059",0,1.29,2.715,4.0025,1.7975,0,3.2775
"11247",229,"CARE","Aug","2060-2099",0,0.7775,3.3525,4.1275,0.735,0,1.8125
"11248",229,"CEBR","Aug","1980-2019",0,2.01,0.5,2.5075,2.79,0.4125,176.405
"11249",229,"CEBR","Aug","2020-2059",0,2.2275,0.5175,2.745,3.05,0,164.175
"11250",229,"CEBR","Aug","2060-2099",0,2.405,0.4875,2.905,2.3925,0.1025,163.0175
"11251",229,"COLM","Aug","1980-2019",0,0.565,3.465,4.0275,0.375,0,3.815
"11252",229,"COLM","Aug","2020-2059",0,0.8825,3.2725,4.15,1.175,0,2.9925
"11253",229,"COLM","Aug","2060-2099",0,0.9475,3.3,4.2325,0.8075,0,3.9925
"11254",229,"CURE","Aug","1980-2019",0,1.0775,2.115,3.1875,1.0025,0,4.8225
"11255",229,"CURE","Aug","2020-2059",0,1.1375,2.26,3.3925,1.34,0.075,3.7675
"11256",229,"CURE","Aug","2060-2099",0,1.195,2.3375,3.5275,1.2025,0,3.1675
"11257",229,"DINO","Aug","1980-2019",0,0.5825,3.255,3.8325,0.475,0,1.9925
"11258",229,"DINO","Aug","2020-2059",0,0.6025,3.4325,4.03,0.6,0,1.275
"11259",229,"DINO","Aug","2060-2099",0,0.3975,3.7,4.105,0.3,0,1.5875
"11260",229,"FOBU","Aug","1980-2019",0,1.6125,1.34,2.9475,0.8575,0,132.7325
"11261",229,"FOBU","Aug","2020-2059",0,1.6625,1.4775,3.1375,0.75,0,126.28
"11262",229,"FOBU","Aug","2060-2099",0,1.645,1.665,3.3,0.8,0,119.2825
"11263",229,"GOSP","Aug","1980-2019",0,0.5925,3.1675,3.775,0.65,0,6.58
"11264",229,"GOSP","Aug","2020-2059",0,0.5925,3.4725,4.0675,0.4475,0,5.4525
"11265",229,"GOSP","Aug","2060-2099",0,0.59,3.8975,4.475,0.44,0,4.475
"11266",229,"HOVE","Aug","1980-2019",0,0.67,3.555,4.2225,0.485,0,6.505
"11267",229,"HOVE","Aug","2020-2059",0,0.975,3.415,4.3925,1.03,0,5.0725
"11268",229,"HOVE","Aug","2060-2099",0,0.8525,3.725,4.5675,0.8225,0,4.5625
