"","doy","park","month","decades","accumswe_daily","aet_daily","deficit_daily","pet_daily","rain_daily","runoff_daily","soil_water_daily"
"9150",186,"FOBU","Jul","2060-2099",0,2.1475,2.23,4.38,0.6,0,120.53
"9151",186,"GOSP","Jul","1980-2019",0,1.02,3.395,4.4175,0.225,0,16.5
"9152",186,"GOSP","Jul","2020-2059",0,1.065,3.7975,4.8725,0.735,0,14.1075
"9153",186,"GOSP","Jul","2060-2099",0,1.1925,4.0875,5.2875,0.68,0,10.705
"9154",186,"HOVE","Jul","1980-2019",0,0.695,4.165,4.855,0.3,0,10.005
"9155",186,"HOVE","Jul","2020-2059",0,0.405,4.865,5.2675,0.1775,0,4.725
"9156",186,"HOVE","Jul","2060-2099",0,0.36,5.295,5.645,0.2075,0,3.07
"9157",186,"NABR","Jul","1980-2019",0,0.35,4.3225,4.68,0.3225,0,1.35
"9158",186,"NABR","Jul","2020-2059",0,0.3175,4.7975,5.1225,0.41,0,1.005
"9159",186,"NABR","Jul","2060-2099",0,0.38,5.1175,5.5,0.29,0,0.895
"9160",186,"PISP","Jul","1980-2019",0,0.605,4.3775,4.9825,0.7175,0,2.4275
"9161",186,"PISP","Jul","2020-2059",0,0.315,5.1175,5.4375,0.31,0,1.235
"9162",186,"PISP","Jul","2060-2099",0,0.4575,5.3,5.765,0.49,0,0.91
"9163",186,"TICA","Jul","1980-2019",0,2.1025,1.5575,3.665,0.6475,0,72.1625
"9164",186,"TICA","Jul","2020-2059",0,1.8525,2.2575,4.1125,0.4725,0,54.8075
"9165",186,"TICA","Jul","2060-2099",0,2.3025,1.9975,4.325,2.25,0.025,61.455
"9166",186,"ZION","Jul","1980-2019",0,0.6075,3.7175,4.325,0.97,0,1.7575
"9167",186,"ZION","Jul","2020-2059",0,0.33,4.4875,4.8225,0.2625,0,0.9625
"9168",186,"ZION","Jul","2060-2099",0,0.445,4.725,5.1725,0.645,0,1.255
"9169",187,"ARCH","Jul","1980-2019",0,0.39,4.73,5.1225,0.355,0,0.2725
"9170",187,"ARCH","Jul","2020-2059",0,0.3425,5.1125,5.455,0.44,0,0.2225
"9171",187,"ARCH","Jul","2060-2099",0,0.485,5.3575,5.8475,0.4925,0,0.0825
"9172",187,"BLCA","Jul","1980-2019",0,1.4525,2.725,4.175,1.0075,0,20.2325
"9173",187,"BLCA","Jul","2020-2059",0,1.3025,3.3075,4.62,1.0575,0,12.5525
"9174",187,"BLCA","Jul","2060-2099",0,0.4325,4.8875,5.3225,0.15,0,5.21
"9175",187,"BRCA","Jul","1980-2019",0,0.765,3.195,3.95,0.995,0,4.4975
"9176",187,"BRCA","Jul","2020-2059",0,0.5175,3.86,4.3725,0.6625,0,2.3275
"9177",187,"BRCA","Jul","2060-2099",0,0.7275,4.0175,4.7475,0.8475,0,2.78
"9178",187,"CANY","Jul","1980-2019",0,0.3775,4.83,5.2075,0.3475,0,0.1525
"9179",187,"CANY","Jul","2020-2059",0,0.4725,5.16,5.63,0.4875,0,0.3725
"9180",187,"CANY","Jul","2060-2099",0,0.6375,5.305,5.95,0.885,0.0925,0.715
"9181",187,"CARE","Jul","1980-2019",0,0.76,3.71,4.47,0.9575,0,2.49
"9182",187,"CARE","Jul","2020-2059",0,0.93,3.9025,4.835,1.305,0,2.3975
"9183",187,"CARE","Jul","2060-2099",0,1.3375,3.8275,5.175,1.44,0,2.8725
"9184",187,"CEBR","Jul","1980-2019",0,2.3125,0.6325,2.955,1.2775,0,175.335
"9185",187,"CEBR","Jul","2020-2059",0,2.2775,1.0975,3.3825,1.02,0,153.4875
"9186",187,"CEBR","Jul","2060-2099",0,2.3025,1.4475,3.755,1.3,0.1225,134.31
"9187",187,"COLM","Jul","1980-2019",0,0.3875,4.385,4.78,0.1625,0,2.815
"9188",187,"COLM","Jul","2020-2059",0,0.6325,4.505,5.1525,0.7425,0,1.7175
"9189",187,"COLM","Jul","2060-2099",0,0.4975,5.0225,5.53,0.5875,0,1.795
"9190",187,"CURE","Jul","1980-2019",0,0.8675,2.8575,3.725,0.8475,0,2.52
"9191",187,"CURE","Jul","2020-2059",0,0.96,3.0975,4.06,1.045,0,1.3525
"9192",187,"CURE","Jul","2060-2099",0,0.77,3.6225,4.395,1.035,0,1.3375
"9193",187,"DINO","Jul","1980-2019",0,0.3775,4.2725,4.6425,0.08,0,3.825
"9194",187,"DINO","Jul","2020-2059",0,0.5325,4.53,5.065,0.4475,0,1.6575
"9195",187,"DINO","Jul","2060-2099",0,0.95,4.3825,5.3425,1.065,0,2.6125
"9196",187,"FOBU","Jul","1980-2019",0,2.395,1.1275,3.5125,0.475,0,183.5125
"9197",187,"FOBU","Jul","2020-2059",0,2.1725,1.7975,3.97,0.45,0,147.35
"9198",187,"FOBU","Jul","2060-2099",0,2.1475,2.2375,4.38,0.8475,0,119.225
"9199",187,"GOSP","Jul","1980-2019",0,1.2025,3.2525,4.4575,0.445,0,15.7525
"9200",187,"GOSP","Jul","2020-2059",0,0.925,3.9775,4.905,0.31,0,13.485
"9201",187,"GOSP","Jul","2060-2099",0,1.0725,4.1925,5.2725,0.92,0,10.55
"9202",187,"HOVE","Jul","1980-2019",0,0.8575,4.0675,4.9275,0.47,0,9.6225
"9203",187,"HOVE","Jul","2020-2059",0,0.4425,4.8175,5.265,0.32,0,4.61
"9204",187,"HOVE","Jul","2060-2099",0,0.5975,5.1,5.69,0.6225,0,3.09
"9205",187,"NABR","Jul","1980-2019",0,0.4725,4.25,4.725,0.37,0,1.245
"9206",187,"NABR","Jul","2020-2059",0,0.31,4.8125,5.125,0.3825,0,1.0725
"9207",187,"NABR","Jul","2060-2099",0,0.6,4.9225,5.5275,0.86,0,1.145
"9208",187,"PISP","Jul","1980-2019",0,0.725,4.2825,5.015,0.9275,0,2.625
"9209",187,"PISP","Jul","2020-2059",0,0.4,5.02,5.43,0.585,0,1.4175
"9210",187,"PISP","Jul","2060-2099",0,0.3825,5.4075,5.7975,0.6675,0,1.1875
"9211",187,"TICA","Jul","1980-2019",0,2.145,1.565,3.7125,0.69,0,70.7175
"9212",187,"TICA","Jul","2020-2059",0,1.87,2.245,4.115,0.845,0,53.7875
"9213",187,"TICA","Jul","2060-2099",0,2.2725,2.13,4.3975,2.16,0.105,61.2425
"9214",187,"ZION","Jul","1980-2019",0,0.8625,3.49,4.36,1.0825,0,1.965
"9215",187,"ZION","Jul","2020-2059",0,0.4375,4.385,4.8225,0.645,0,1.16
"9216",187,"ZION","Jul","2060-2099",0,0.5325,4.675,5.215,0.8075,0,1.53
"9217",188,"ARCH","Jul","1980-2019",0,0.5025,4.6025,5.1025,0.58,0,0.3525
"9218",188,"ARCH","Jul","2020-2059",0,0.395,5.055,5.45,0.5775,0,0.41
"9219",188,"ARCH","Jul","2060-2099",0,0.4025,5.4525,5.855,0.3875,0,0.065
"9220",188,"BLCA","Jul","1980-2019",0,1.505,2.6575,4.1675,1.3475,0,20.085
"9221",188,"BLCA","Jul","2020-2059",0,1.355,3.215,4.5725,1.36,0,12.5725
"9222",188,"BLCA","Jul","2060-2099",0,0.525,4.79,5.3175,0.26,0,4.9475
"9223",188,"BRCA","Jul","1980-2019",0,1.0325,2.9025,3.93,1.15,0,4.61
"9224",188,"BRCA","Jul","2020-2059",0,0.39,3.98,4.3775,0.375,0,2.315
"9225",188,"BRCA","Jul","2060-2099",0,0.615,4.165,4.7775,0.58,0,2.74
"9226",188,"CANY","Jul","1980-2019",0,0.5375,4.6525,5.1925,0.645,0,0.26
"9227",188,"CANY","Jul","2020-2059",0,0.6425,5.02,5.665,0.8075,0,0.54
"9228",188,"CANY","Jul","2060-2099",0,0.6675,5.3075,5.98,0.57,0,0.615
"9229",188,"CARE","Jul","1980-2019",0,0.92,3.555,4.4725,0.98,0,2.5475
"9230",188,"CARE","Jul","2020-2059",0,0.905,3.9525,4.8725,0.9975,0,2.4925
"9231",188,"CARE","Jul","2060-2099",0,1.35,3.86,5.2025,1.8,0,3.3225
"9232",188,"CEBR","Jul","1980-2019",0,2.3675,0.5725,2.9525,1.465,0,174.4425
"9233",188,"CEBR","Jul","2020-2059",0,2.315,1.095,3.39,0.725,0,151.895
"9234",188,"CEBR","Jul","2060-2099",0,2.365,1.43,3.7975,1.09,0.095,132.9425
"9235",188,"COLM","Jul","1980-2019",0,0.7425,4.0225,4.77,0.7775,0,2.845
"9236",188,"COLM","Jul","2020-2059",0,0.5,4.63,5.14,0.5425,0,1.745
"9237",188,"COLM","Jul","2060-2099",0,0.3225,5.2075,5.5325,0.235,0,1.7075
"9238",188,"CURE","Jul","1980-2019",0,1.0975,2.625,3.7225,1.135,0,2.555
"9239",188,"CURE","Jul","2020-2059",0,0.7725,3.295,4.0675,0.71,0,1.28
"9240",188,"CURE","Jul","2060-2099",0,0.945,3.4225,4.3775,1.025,0,1.4225
"9241",188,"DINO","Jul","1980-2019",0,0.59,4.05,4.6575,0.435,0,3.6725
"9242",188,"DINO","Jul","2020-2059",0,1.0075,4.08,5.075,0.985,0,1.6275
"9243",188,"DINO","Jul","2060-2099",0,0.7375,4.6475,5.3825,0.7275,0,2.5875
"9244",188,"FOBU","Jul","1980-2019",0,2.29,1.225,3.515,0.3475,0,181.57
"9245",188,"FOBU","Jul","2020-2059",0,2.3225,1.5825,3.89,0.875,0,145.8975
"9246",188,"FOBU","Jul","2060-2099",0,1.9625,2.4375,4.41,0.2825,0,117.55
"9247",188,"GOSP","Jul","1980-2019",0,0.9475,3.4725,4.4225,0.2275,0,15.03
"9248",188,"GOSP","Jul","2020-2059",0,0.95,3.87,4.825,0.34,0,12.885
"9249",188,"GOSP","Jul","2060-2099",0,0.7775,4.535,5.3125,0.1875,0,9.955
"9250",188,"HOVE","Jul","1980-2019",0,0.715,4.1825,4.8875,0.575,0,9.48
"9251",188,"HOVE","Jul","2020-2059",0,0.48,4.77,5.2475,0.3725,0,4.5
"9252",188,"HOVE","Jul","2060-2099",0,0.4675,5.18,5.6475,0.3675,0,3
"9253",188,"NABR","Jul","1980-2019",0,0.8075,3.9025,4.715,0.9825,0,1.4025
"9254",188,"NABR","Jul","2020-2059",0,0.385,4.735,5.13,0.4075,0,1.0775
"9255",188,"NABR","Jul","2060-2099",0,0.565,4.94,5.5125,0.505,0,1.0775
"9256",188,"PISP","Jul","1980-2019",0,0.6325,4.38,5.005,0.4875,0,2.48
"9257",188,"PISP","Jul","2020-2059",0,0.31,5.125,5.44,0.2875,0,1.3725
"9258",188,"PISP","Jul","2060-2099",0,0.48,5.315,5.8025,0.45,0,1.14
"9259",188,"TICA","Jul","1980-2019",0,2.285,1.44,3.7375,1.465,0,69.885
"9260",188,"TICA","Jul","2020-2059",0,1.9675,2.1575,4.12,0.99,0,52.8225
"9261",188,"TICA","Jul","2060-2099",0,2.32,2.145,4.46,1.74,0.0475,60.62
"9262",188,"ZION","Jul","1980-2019",0,0.8775,3.4875,4.3675,1.1425,0,2.225
"9263",188,"ZION","Jul","2020-2059",0,0.4625,4.36,4.84,0.545,0,1.23
"9264",188,"ZION","Jul","2060-2099",0,0.7825,4.44,5.23,1,0,1.7425
"9265",189,"ARCH","Jul","1980-2019",0,0.6925,4.39,5.0875,0.6625,0,0.3225
"9266",189,"ARCH","Jul","2020-2059",0,0.275,5.1975,5.475,0.1575,0,0.2925
"9267",189,"ARCH","Jul","2060-2099",0,0.3925,5.4225,5.8125,0.375,0,0.05
"9268",189,"BLCA","Jul","1980-2019",0,1.7975,2.3575,4.17,1.805,0,20.09
"9269",189,"BLCA","Jul","2020-2059",0,1.405,3.185,4.5925,1.64,0,12.8025
"9270",189,"BLCA","Jul","2060-2099",0,0.6125,4.69,5.31,0.38,0,4.7
"9271",189,"BRCA","Jul","1980-2019",0,1.315,2.59,3.915,1.745,0,5.0475
"9272",189,"BRCA","Jul","2020-2059",0,0.4925,3.88,4.375,0.3775,0,2.1875
"9273",189,"BRCA","Jul","2060-2099",0,0.88,3.875,4.76,0.815,0,2.6675
"9274",189,"CANY","Jul","1980-2019",0,0.61,4.5575,5.1675,0.7075,0,0.355
"9275",189,"CANY","Jul","2020-2059",0,0.4975,5.1725,5.6775,0.71,0.2925,0.46
"9276",189,"CANY","Jul","2060-2099",0,0.7525,5.2375,5.985,0.9775,0.175,0.665
"9277",189,"CARE","Jul","1980-2019",0,0.9925,3.445,4.445,1.2425,0,2.79
"9278",189,"CARE","Jul","2020-2059",0,0.75,4.1275,4.895,0.8175,0,2.5475
"9279",189,"CARE","Jul","2060-2099",0,1.6,3.6075,5.205,2.5925,0,4.3125
"9280",189,"CEBR","Jul","1980-2019",0,2.3175,0.6075,2.915,2.035,0,174.16
"9281",189,"CEBR","Jul","2020-2059",0,2.2775,1.1275,3.4075,0.7275,0,150.3475
"9282",189,"CEBR","Jul","2060-2099",0,2.4775,1.285,3.7775,1.6275,0.0375,132.0525
"9283",189,"COLM","Jul","1980-2019",0,0.9825,3.8125,4.7925,0.92,0,2.7775
"9284",189,"COLM","Jul","2020-2059",0,0.3175,4.84,5.155,0.1875,0,1.6075
"9285",189,"COLM","Jul","2060-2099",0,0.49,4.9875,5.4725,0.6,0,1.8125
"9286",189,"CURE","Jul","1980-2019",0,1.44,2.2475,3.6925,1.79,0,2.8975
"9287",189,"CURE","Jul","2020-2059",0,0.665,3.425,4.075,0.5525,0,1.175
"9288",189,"CURE","Jul","2060-2099",0,1.18,3.175,4.3625,1.1525,0,1.385
"9289",189,"DINO","Jul","1980-2019",0,0.93,3.6975,4.635,1.1075,0,3.8475
"9290",189,"DINO","Jul","2020-2059",0,0.3425,4.7275,5.075,0.41,0,1.695
"9291",189,"DINO","Jul","2060-2099",0,0.97,4.42,5.3775,0.8475,0,2.475
"9292",189,"FOBU","Jul","1980-2019",0,2.3,1.155,3.4675,0.5575,0,179.8175
"9293",189,"FOBU","Jul","2020-2059",0,2.295,1.6,3.915,1.675,0,145.28
"9294",189,"FOBU","Jul","2060-2099",0,2.0025,2.3675,4.3725,0.7625,0,116.32
"9295",189,"GOSP","Jul","1980-2019",0,1.2775,3.115,4.39,0.89,0,14.6325
"9296",189,"GOSP","Jul","2020-2059",0,1.1575,3.6875,4.8425,0.765,0,12.4875
"9297",189,"GOSP","Jul","2060-2099",0,0.9925,4.285,5.2725,1.4875,0,10.445
"9298",189,"HOVE","Jul","1980-2019",0,1.0525,3.8175,4.865,0.92,0,9.36
"9299",189,"HOVE","Jul","2020-2059",0,0.415,4.8375,5.265,0.2225,0,4.2975
"9300",189,"HOVE","Jul","2060-2099",0,0.7225,4.9225,5.6475,0.7025,0,2.975
"9301",189,"NABR","Jul","1980-2019",0,1.265,3.43,4.7125,1.41,0,1.55
"9302",189,"NABR","Jul","2020-2059",0,0.335,4.795,5.1375,0.24,0,0.98
"9303",189,"NABR","Jul","2060-2099",0,0.7725,4.725,5.4975,0.765,0,1.0575
"9304",189,"PISP","Jul","1980-2019",0,0.8925,4.1025,5.0025,1.01,0,2.5975
"9305",189,"PISP","Jul","2020-2059",0,0.36,5.0725,5.445,0.3975,0,1.4025
"9306",189,"PISP","Jul","2060-2099",0,0.795,4.995,5.8025,0.9875,0,1.3275
"9307",189,"TICA","Jul","1980-2019",0,2.345,1.3275,3.6675,1.68,0,69.23
"9308",189,"TICA","Jul","2020-2059",0,1.7875,2.37,4.1675,0.79,0,51.83
"9309",189,"TICA","Jul","2060-2099",0,2.64,1.8525,4.495,2.8925,0.395,60.4775
"9310",189,"ZION","Jul","1980-2019",0,1.0375,3.3275,4.3625,1.225,0,2.3975
"9311",189,"ZION","Jul","2020-2059",0,0.4275,4.4175,4.835,0.4575,0,1.2675
"9312",189,"ZION","Jul","2060-2099",0,0.9575,4.265,5.225,1.0075,0,1.795
"9313",190,"ARCH","Jul","1980-2019",0,0.43,4.6225,5.055,0.5925,0,0.485
"9314",190,"ARCH","Jul","2020-2059",0,0.4175,5.08,5.49,0.345,0,0.2175
"9315",190,"ARCH","Jul","2060-2099",0,0.3725,5.435,5.8,0.3575,0,0.0375
"9316",190,"BLCA","Jul","1980-2019",0,1.7125,2.4425,4.155,1.4625,0,19.8325
"9317",190,"BLCA","Jul","2020-2059",0,1.36,3.2425,4.605,1.3225,0,12.765
"9318",190,"BLCA","Jul","2060-2099",0,0.9475,4.3525,5.31,0.91,0,4.66
"9319",190,"BRCA","Jul","1980-2019",0,1.0675,2.835,3.9075,0.86,0,4.8275
"9320",190,"BRCA","Jul","2020-2059",0,0.625,3.7675,4.4,0.495,0,2.055
"9321",190,"BRCA","Jul","2060-2099",0,0.655,4.0575,4.7275,0.6075,0,2.61
"9322",190,"CANY","Jul","1980-2019",0,0.455,4.67,5.1275,0.5225,0,0.4225
"9323",190,"CANY","Jul","2020-2059",0,0.6025,5.0825,5.685,0.9925,0.365,0.4825
"9324",190,"CANY","Jul","2060-2099",0,0.955,5.0275,5.9725,0.85,0,0.565
"9325",190,"CARE","Jul","1980-2019",0,0.3625,4.0575,4.4175,0.1925,0,2.615
"9326",190,"CARE","Jul","2020-2059",0,0.905,3.9875,4.905,1.065,0,2.705
"9327",190,"CARE","Jul","2060-2099",0,1.5525,3.635,5.19,2.115,0,4.8625
"9328",190,"CEBR","Jul","1980-2019",0,2.3275,0.575,2.9075,2.135,0,173.9625
"9329",190,"CEBR","Jul","2020-2059",0,2.2975,1.1275,3.4225,0.83,0,148.8825
"9330",190,"CEBR","Jul","2060-2099",0,2.31,1.4325,3.7425,0.82,0,130.5625
"9331",190,"COLM","Jul","1980-2019",0,0.7425,4.01,4.7575,0.6775,0,2.7125
"9332",190,"COLM","Jul","2020-2059",0,0.51,4.6525,5.1625,0.415,0,1.5075
"9333",190,"COLM","Jul","2060-2099",0,0.5375,4.935,5.485,0.3975,0,1.67
"9334",190,"CURE","Jul","1980-2019",0,1.1575,2.5275,3.6925,1.03,0,2.7675
"9335",190,"CURE","Jul","2020-2059",0,0.785,3.2775,4.065,0.7025,0,1.095
"9336",190,"CURE","Jul","2060-2099",0,0.88,3.5175,4.4,0.7875,0,1.29
"9337",190,"DINO","Jul","1980-2019",0,0.7525,3.8775,4.625,0.505,0,3.585
"9338",190,"DINO","Jul","2020-2059",0,0.655,4.4625,5.11,0.7775,0,1.8175
"9339",190,"DINO","Jul","2060-2099",0,1.325,4.0425,5.3675,1.3775,0,2.52
"9340",190,"FOBU","Jul","1980-2019",0,2.4425,1.0775,3.53,0.925,0,178.3
"9341",190,"FOBU","Jul","2020-2059",0,2.1125,1.8325,3.95,0.63,0,143.79
"9342",190,"FOBU","Jul","2060-2099",0,2.12,2.28,4.3875,1.0025,0,115.205
"9343",190,"GOSP","Jul","1980-2019",0,1.135,3.3225,4.4575,0.6125,0,14.12
"9344",190,"GOSP","Jul","2020-2059",0,0.99,3.87,4.855,1.4125,0,12.91
"9345",190,"GOSP","Jul","2060-2099",0,1.0275,4.275,5.3025,0.495,0,9.925
"9346",190,"HOVE","Jul","1980-2019",0,0.88,3.975,4.8625,0.665,0,9.135
"9347",190,"HOVE","Jul","2020-2059",0,0.5125,4.76,5.27,0.38,0,4.17
"9348",190,"HOVE","Jul","2060-2099",0,0.6825,4.9575,5.6225,0.55,0,2.8525
"9349",190,"NABR","Jul","1980-2019",0,0.9525,3.7175,4.685,1.0575,0,1.64
"9350",190,"NABR","Jul","2020-2059",0,0.495,4.6575,5.1525,0.54,0,1.0175
"9351",190,"NABR","Jul","2060-2099",0,0.655,4.82,5.48,0.5575,0,0.9625
"9352",190,"PISP","Jul","1980-2019",0,0.8975,4.1025,5,0.935,0,2.6275
"9353",190,"PISP","Jul","2020-2059",0,0.655,4.795,5.4625,0.805,0,1.535
"9354",190,"PISP","Jul","2060-2099",0,0.4825,5.2725,5.76,0.4425,0,1.275
"9355",190,"TICA","Jul","1980-2019",0,2.095,1.615,3.715,0.775,0,67.9
"9356",190,"TICA","Jul","2020-2059",0,1.8125,2.37,4.1675,0.8775,0,50.9075
"9357",190,"TICA","Jul","2060-2099",0,2.645,1.835,4.4775,3.465,0.9275,60.3575
"9358",190,"ZION","Jul","1980-2019",0,0.815,3.54,4.3725,0.76,0,2.34
"9359",190,"ZION","Jul","2020-2059",0,0.59,4.27,4.8525,0.665,0,1.3375
"9360",190,"ZION","Jul","2060-2099",0,0.725,4.4625,5.1775,0.61,0,1.6775
"9361",191,"ARCH","Jul","1980-2019",0,0.8025,4.235,5.04,1.0625,0,0.74
"9362",191,"ARCH","Jul","2020-2059",0,0.23,5.275,5.5025,0.165,0,0.155
"9363",191,"ARCH","Jul","2060-2099",0,0.4125,5.3625,5.775,0.5325,0,0.155
"9364",191,"BLCA","Jul","1980-2019",0,1.4525,2.7275,4.17,0.935,0,19.315
"9365",191,"BLCA","Jul","2020-2059",0,1.22,3.41,4.6175,1.03,0,12.58
"9366",191,"BLCA","Jul","2060-2099",0,1.1625,4.12,5.2875,1.075,0,4.575
"9367",191,"BRCA","Jul","1980-2019",0,0.9775,2.915,3.89,0.895,0,4.73
"9368",191,"BRCA","Jul","2020-2059",0,0.71,3.665,4.3825,0.585,0,1.9225
"9369",191,"BRCA","Jul","2060-2099",0,0.6075,4.1,4.72,0.4425,0,2.425
"9370",191,"CANY","Jul","1980-2019",0,0.7125,4.4,5.1175,0.7425,0,0.4525
"9371",191,"CANY","Jul","2020-2059",0,0.6475,4.9825,5.6325,0.8975,0.205,0.5275
"9372",191,"CANY","Jul","2060-2099",0,1.075,4.895,5.9675,1.5375,0.1375,0.8875
"9373",191,"CARE","Jul","1980-2019",0,0.83,3.5725,4.41,0.7625,0,2.5375
"9374",191,"CARE","Jul","2020-2059",0,0.7575,4.08,4.845,0.82,0,2.7525
"9375",191,"CARE","Jul","2060-2099",0,1.6075,3.585,5.1825,1.655,0,4.9125
"9376",191,"CEBR","Jul","1980-2019",0,2.275,0.6175,2.895,1.5625,0,173.245
"9377",191,"CEBR","Jul","2020-2059",0,2.3625,1.0425,3.41,1.02,0,147.535
"9378",191,"CEBR","Jul","2060-2099",0,2.45,1.2875,3.735,1.31,0,129.4275
"9379",191,"COLM","Jul","1980-2019",0,1.05,3.7125,4.7675,1.02,0,2.68
"9380",191,"COLM","Jul","2020-2059",0,0.375,4.7925,5.1825,0.4375,0,1.56
"9381",191,"COLM","Jul","2060-2099",0,0.5025,4.9575,5.465,0.405,0,1.5525
"9382",191,"CURE","Jul","1980-2019",0,0.87,2.8375,3.72,0.7,0,2.595
"9383",191,"CURE","Jul","2020-2059",0,0.54,3.5475,4.0875,0.4425,0,0.985
"9384",191,"CURE","Jul","2060-2099",0,1.0475,3.34,4.3875,1.04,0,1.28
"9385",191,"DINO","Jul","1980-2019",0,0.8375,3.78,4.6275,0.6525,0,3.41
"9386",191,"DINO","Jul","2020-2059",0,0.3575,4.6975,5.0475,0.2325,0,1.7075
"9387",191,"DINO","Jul","2060-2099",0,1.0925,4.2325,5.3375,1.215,0,2.6375
"9388",191,"FOBU","Jul","1980-2019",0,2.3275,1.2225,3.545,0.735,0,176.72
"9389",191,"FOBU","Jul","2020-2059",0,2.18,1.79,3.9575,1.285,0,142.91
"9390",191,"FOBU","Jul","2060-2099",0,2.04,2.36,4.4,0.6275,0,113.7825
"9391",191,"GOSP","Jul","1980-2019",0,0.8475,3.6225,4.4775,0.195,0,13.47
"9392",191,"GOSP","Jul","2020-2059",0,0.915,3.965,4.8925,1.605,0.4825,13.1225
"9393",191,"GOSP","Jul","2060-2099",0,0.745,4.5325,5.285,0.1975,0,9.3825
"9394",191,"HOVE","Jul","1980-2019",0,0.785,4.0825,4.8625,0.4325,0,8.78
"9395",191,"HOVE","Jul","2020-2059",0,0.4125,4.88,5.285,0.3125,0,4.0725
"9396",191,"HOVE","Jul","2060-2099",0,0.415,5.1925,5.5975,0.29,0,2.725
"9397",191,"NABR","Jul","1980-2019",0,0.69,3.98,4.685,0.6025,0,1.55
"9398",191,"NABR","Jul","2020-2059",0,0.3175,4.825,5.15,0.235,0,0.92
"9399",191,"NABR","Jul","2060-2099",0,0.525,4.93,5.46,0.4675,0,0.9075
"9400",191,"PISP","Jul","1980-2019",0,0.565,4.3875,4.955,0.4975,0,2.565
"9401",191,"PISP","Jul","2020-2059",0,0.465,4.9625,5.44,0.3825,0,1.45
"9402",191,"PISP","Jul","2060-2099",0,0.3975,5.355,5.76,0.3175,0,1.1875
"9403",191,"TICA","Jul","1980-2019",0,1.985,1.695,3.69,0.5625,0,66.47
"9404",191,"TICA","Jul","2020-2059",0,1.745,2.3925,4.1375,0.7125,0,49.8675
"9405",191,"TICA","Jul","2060-2099",0,2.69,1.7725,4.4625,4.0275,0.3025,61.3975
"9406",191,"ZION","Jul","1980-2019",0,0.67,3.64,4.3175,0.7425,0,2.4
"9407",191,"ZION","Jul","2020-2059",0,0.705,4.14,4.855,0.705,0,1.3075
"9408",191,"ZION","Jul","2060-2099",0,0.7575,4.42,5.18,0.6,0,1.5225
"9409",192,"ARCH","Jul","1980-2019",0,0.79,4.2625,5.055,0.65,0,0.6025
"9410",192,"ARCH","Jul","2020-2059",0,0.44,5.045,5.49,0.4275,0,0.135
"9411",192,"ARCH","Jul","2060-2099",0,0.41,5.405,5.8175,0.3725,0,0.1175
"9412",192,"BLCA","Jul","1980-2019",0,1.5675,2.615,4.17,0.94,0,18.695
"9413",192,"BLCA","Jul","2020-2059",0,1.2375,3.375,4.625,0.8925,0,12.23
"9414",192,"BLCA","Jul","2060-2099",0,1.2125,4.0925,5.3075,1.175,0,4.5275
"9415",192,"BRCA","Jul","1980-2019",0,1.1875,2.73,3.9275,1.265,0,4.8125
"9416",192,"BRCA","Jul","2020-2059",0,0.63,3.7625,4.405,0.5625,0,1.8425
"9417",192,"BRCA","Jul","2060-2099",0,0.96,3.76,4.7375,1.0075,0,2.46
"9418",192,"CANY","Jul","1980-2019",0,0.745,4.425,5.17,0.5975,0,0.305
"9419",192,"CANY","Jul","2020-2059",0,0.4675,5.1725,5.6375,0.36,0,0.425
"9420",192,"CANY","Jul","2060-2099",0,1.085,4.805,5.8925,0.9025,0,0.705
"9421",192,"CARE","Jul","1980-2019",0,1.0675,3.3575,4.43,1.365,0,2.84
"9422",192,"CARE","Jul","2020-2059",0,0.66,4.2,4.865,0.5975,0,2.6775
"9423",192,"CARE","Jul","2060-2099",0,1.6625,3.51,5.1725,1.54,0,4.795
"9424",192,"CEBR","Jul","1980-2019",0,2.3275,0.59,2.9175,1.3975,0,172.3175
"9425",192,"CEBR","Jul","2020-2059",0,2.4625,0.9725,3.435,1.55,0,146.615
"9426",192,"CEBR","Jul","2060-2099",0,2.5,1.25,3.7525,1.2675,0,128.19
"9427",192,"COLM","Jul","1980-2019",0,1.035,3.71,4.7525,1.0875,0,2.7275
"9428",192,"COLM","Jul","2020-2059",0,0.4725,4.6825,5.17,0.375,0,1.4525
"9429",192,"COLM","Jul","2060-2099",0,0.68,4.7975,5.4675,0.5725,0,1.4475
"9430",192,"CURE","Jul","1980-2019",0,1.31,2.4025,3.705,1.13,0,2.41
"9431",192,"CURE","Jul","2020-2059",0,0.7925,3.2675,4.0625,0.7575,0,0.9425
"9432",192,"CURE","Jul","2060-2099",0,0.98,3.3925,4.3675,0.9775,0,1.275
"9433",192,"DINO","Jul","1980-2019",0,0.8675,3.72,4.595,0.7725,0,3.31
"9434",192,"DINO","Jul","2020-2059",0,0.56,4.475,5.03,0.4325,0,1.5825
"9435",192,"DINO","Jul","2060-2099",0,0.8975,4.4275,5.3175,0.81,0,2.5525
"9436",192,"FOBU","Jul","1980-2019",0,2.32,1.1525,3.485,0.7875,0,175.1775
"9437",192,"FOBU","Jul","2020-2059",0,2.055,1.9225,3.9775,0.5925,0,141.44
"9438",192,"FOBU","Jul","2060-2099",0,2.005,2.4175,4.43,0.4975,0,112.2775
"9439",192,"GOSP","Jul","1980-2019",0,0.8675,3.52,4.39,0.6525,0,13.2575
