"","year","park","variable","annual_value","averages","decades"
"16725",2049,"CEBR","Runoff",489.4,"annual_avg_wc","2020-2059"
"16726",2049,"CEBR","Rain",255.8,"annual_avg_wc","2020-2059"
"16727",2049,"CEBR","Accumulated SWE",325.5,"annual_avg_wc","2020-2059"
"16728",2049,"CEBR","PET",454.8,"annual_avg_wc","2020-2059"
"16729",2049,"CEBR","Deficit",162.9,"annual_avg_wc","2020-2059"
"16730",2049,"CEBR","AET",291.5,"annual_avg_wc","2020-2059"
"16731",2049,"COLM","Soil Water",23.4309589041096,"annual_avg_wc","2020-2059"
"16732",2049,"COLM","Runoff",9,"annual_avg_wc","2020-2059"
"16733",2049,"COLM","Rain",186.7,"annual_avg_wc","2020-2059"
"16734",2049,"COLM","Accumulated SWE",8.3,"annual_avg_wc","2020-2059"
"16735",2049,"COLM","PET",895,"annual_avg_wc","2020-2059"
"16736",2049,"COLM","Deficit",686.3,"annual_avg_wc","2020-2059"
"16737",2049,"COLM","AET",207.7,"annual_avg_wc","2020-2059"
"16738",2049,"CURE","Soil Water",11.4868493150685,"annual_avg_wc","2020-2059"
"16739",2049,"CURE","Runoff",63.4,"annual_avg_wc","2020-2059"
"16740",2049,"CURE","Rain",120.1,"annual_avg_wc","2020-2059"
"16741",2049,"CURE","Accumulated SWE",66.1,"annual_avg_wc","2020-2059"
"16742",2049,"CURE","PET",651.7,"annual_avg_wc","2020-2059"
"16743",2049,"CURE","Deficit",518.6,"annual_avg_wc","2020-2059"
"16744",2049,"CURE","AET",132.9,"annual_avg_wc","2020-2059"
"16745",2049,"DINO","Soil Water",24.0145205479452,"annual_avg_wc","2020-2059"
"16746",2049,"DINO","Runoff",9.9,"annual_avg_wc","2020-2059"
"16747",2049,"DINO","Rain",254.8,"annual_avg_wc","2020-2059"
"16748",2049,"DINO","Accumulated SWE",24,"annual_avg_wc","2020-2059"
"16749",2049,"DINO","PET",834.9,"annual_avg_wc","2020-2059"
"16750",2049,"DINO","Deficit",560.1,"annual_avg_wc","2020-2059"
"16751",2049,"DINO","AET",273.3,"annual_avg_wc","2020-2059"
"16752",2049,"FOBU","Soil Water",144.028493150685,"annual_avg_wc","2020-2059"
"16753",2049,"FOBU","Runoff",0,"annual_avg_wc","2020-2059"
"16754",2049,"FOBU","Rain",192.6,"annual_avg_wc","2020-2059"
"16755",2049,"FOBU","Accumulated SWE",33.8,"annual_avg_wc","2020-2059"
"16756",2049,"FOBU","PET",635.5,"annual_avg_wc","2020-2059"
"16757",2049,"FOBU","Deficit",315.7,"annual_avg_wc","2020-2059"
"16758",2049,"FOBU","AET",319.8,"annual_avg_wc","2020-2059"
"16759",2049,"GOSP","Soil Water",37.4676712328767,"annual_avg_wc","2020-2059"
"16760",2049,"GOSP","Runoff",101.3,"annual_avg_wc","2020-2059"
"16761",2049,"GOSP","Rain",290.3,"annual_avg_wc","2020-2059"
"16762",2049,"GOSP","Accumulated SWE",8.9,"annual_avg_wc","2020-2059"
"16763",2049,"GOSP","PET",832.9,"annual_avg_wc","2020-2059"
"16764",2049,"GOSP","Deficit",579,"annual_avg_wc","2020-2059"
"16765",2049,"GOSP","AET",253.1,"annual_avg_wc","2020-2059"
"16766",2049,"HOVE","Soil Water",37.401095890411,"annual_avg_wc","2020-2059"
"16767",2049,"HOVE","Runoff",0,"annual_avg_wc","2020-2059"
"16768",2049,"HOVE","Rain",181.1,"annual_avg_wc","2020-2059"
"16769",2049,"HOVE","Accumulated SWE",3.9,"annual_avg_wc","2020-2059"
"16770",2049,"HOVE","PET",939.5,"annual_avg_wc","2020-2059"
"16771",2049,"HOVE","Deficit",708.2,"annual_avg_wc","2020-2059"
"16772",2049,"HOVE","AET",231.7,"annual_avg_wc","2020-2059"
"16773",2049,"NABR","Soil Water",18.9715068493151,"annual_avg_wc","2020-2059"
"16774",2049,"NABR","Runoff",46.8,"annual_avg_wc","2020-2059"
"16775",2049,"NABR","Rain",198.6,"annual_avg_wc","2020-2059"
"16776",2049,"NABR","Accumulated SWE",8,"annual_avg_wc","2020-2059"
"16777",2049,"NABR","PET",906.4,"annual_avg_wc","2020-2059"
"16778",2049,"NABR","Deficit",710,"annual_avg_wc","2020-2059"
"16779",2049,"NABR","AET",195.7,"annual_avg_wc","2020-2059"
"16780",2049,"PISP","Soil Water",20.9386301369863,"annual_avg_wc","2020-2059"
"16781",2049,"PISP","Runoff",11.1,"annual_avg_wc","2020-2059"
"16782",2049,"PISP","Rain",161.7,"annual_avg_wc","2020-2059"
"16783",2049,"PISP","Accumulated SWE",3.4,"annual_avg_wc","2020-2059"
"16784",2049,"PISP","PET",1003.3,"annual_avg_wc","2020-2059"
"16785",2049,"PISP","Deficit",816.4,"annual_avg_wc","2020-2059"
"16786",2049,"PISP","AET",186.1,"annual_avg_wc","2020-2059"
"16787",2049,"TICA","Soil Water",103.575068493151,"annual_avg_wc","2020-2059"
"16788",2049,"TICA","Runoff",349.8,"annual_avg_wc","2020-2059"
"16789",2049,"TICA","Rain",570.9,"annual_avg_wc","2020-2059"
"16790",2049,"TICA","Accumulated SWE",95.8,"annual_avg_wc","2020-2059"
"16791",2049,"TICA","PET",648.6,"annual_avg_wc","2020-2059"
"16792",2049,"TICA","Deficit",276.1,"annual_avg_wc","2020-2059"
"16793",2049,"TICA","AET",372,"annual_avg_wc","2020-2059"
"16794",2049,"ZION","Soil Water",16.6120547945205,"annual_avg_wc","2020-2059"
"16795",2049,"ZION","Runoff",122.5,"annual_avg_wc","2020-2059"
"16796",2049,"ZION","Rain",286.7,"annual_avg_wc","2020-2059"
"16797",2049,"ZION","Accumulated SWE",10.2,"annual_avg_wc","2020-2059"
"16798",2049,"ZION","PET",850.2,"annual_avg_wc","2020-2059"
"16799",2049,"ZION","Deficit",632.5,"annual_avg_wc","2020-2059"
"16800",2049,"ZION","AET",216,"annual_avg_wc","2020-2059"
"16801",2050,"ARCH","Soil Water",4.13835616438356,"annual_avg_wc","2020-2059"
"16802",2050,"ARCH","Runoff",22.3,"annual_avg_wc","2020-2059"
"16803",2050,"ARCH","Rain",191.5,"annual_avg_wc","2020-2059"
"16804",2050,"ARCH","Accumulated SWE",5.6,"annual_avg_wc","2020-2059"
"16805",2050,"ARCH","PET",1016,"annual_avg_wc","2020-2059"
"16806",2050,"ARCH","Deficit",829.1,"annual_avg_wc","2020-2059"
"16807",2050,"ARCH","AET",185.8,"annual_avg_wc","2020-2059"
"16808",2050,"BLCA","Soil Water",60.3268493150685,"annual_avg_wc","2020-2059"
"16809",2050,"BLCA","Runoff",46.6,"annual_avg_wc","2020-2059"
"16810",2050,"BLCA","Rain",446.6,"annual_avg_wc","2020-2059"
"16811",2050,"BLCA","Accumulated SWE",16.8,"annual_avg_wc","2020-2059"
"16812",2050,"BLCA","PET",743.2,"annual_avg_wc","2020-2059"
"16813",2050,"BLCA","Deficit",287.3,"annual_avg_wc","2020-2059"
"16814",2050,"BLCA","AET",454.4,"annual_avg_wc","2020-2059"
"16815",2050,"BRCA","Soil Water",18.7328767123288,"annual_avg_wc","2020-2059"
"16816",2050,"BRCA","Runoff",21.8,"annual_avg_wc","2020-2059"
"16817",2050,"BRCA","Rain",212.7,"annual_avg_wc","2020-2059"
"16818",2050,"BRCA","Accumulated SWE",20.5,"annual_avg_wc","2020-2059"
"16819",2050,"BRCA","PET",765.9,"annual_avg_wc","2020-2059"
"16820",2050,"BRCA","Deficit",521.8,"annual_avg_wc","2020-2059"
"16821",2050,"BRCA","AET",243.8,"annual_avg_wc","2020-2059"
"16822",2050,"CANY","Soil Water",2.97643835616438,"annual_avg_wc","2020-2059"
"16823",2050,"CANY","Runoff",32,"annual_avg_wc","2020-2059"
"16824",2050,"CANY","Rain",280.7,"annual_avg_wc","2020-2059"
"16825",2050,"CANY","Accumulated SWE",2.8,"annual_avg_wc","2020-2059"
"16826",2050,"CANY","PET",951.1,"annual_avg_wc","2020-2059"
"16827",2050,"CANY","Deficit",690.3,"annual_avg_wc","2020-2059"
"16828",2050,"CANY","AET",260.9,"annual_avg_wc","2020-2059"
"16829",2050,"CARE","Soil Water",19.9301369863014,"annual_avg_wc","2020-2059"
"16830",2050,"CARE","Runoff",0,"annual_avg_wc","2020-2059"
"16831",2050,"CARE","Rain",299.5,"annual_avg_wc","2020-2059"
"16832",2050,"CARE","Accumulated SWE",13.6,"annual_avg_wc","2020-2059"
"16833",2050,"CARE","PET",785.3,"annual_avg_wc","2020-2059"
"16834",2050,"CARE","Deficit",449.1,"annual_avg_wc","2020-2059"
"16835",2050,"CARE","AET",335.9,"annual_avg_wc","2020-2059"
"16836",2050,"CEBR","Soil Water",173.845205479452,"annual_avg_wc","2020-2059"
"16837",2050,"CEBR","Runoff",250.2,"annual_avg_wc","2020-2059"
"16838",2050,"CEBR","Rain",317,"annual_avg_wc","2020-2059"
"16839",2050,"CEBR","Accumulated SWE",144.7,"annual_avg_wc","2020-2059"
"16840",2050,"CEBR","PET",525.7,"annual_avg_wc","2020-2059"
"16841",2050,"CEBR","Deficit",138.1,"annual_avg_wc","2020-2059"
"16842",2050,"CEBR","AET",386.7,"annual_avg_wc","2020-2059"
"16843",2050,"COLM","Soil Water",16.3569863013699,"annual_avg_wc","2020-2059"
"16844",2050,"COLM","Runoff",3.9,"annual_avg_wc","2020-2059"
"16845",2050,"COLM","Rain",178.1,"annual_avg_wc","2020-2059"
"16846",2050,"COLM","Accumulated SWE",6.8,"annual_avg_wc","2020-2059"
"16847",2050,"COLM","PET",950.3,"annual_avg_wc","2020-2059"
"16848",2050,"COLM","Deficit",740.2,"annual_avg_wc","2020-2059"
"16849",2050,"COLM","AET",209.5,"annual_avg_wc","2020-2059"
"16850",2050,"CURE","Soil Water",8.90575342465753,"annual_avg_wc","2020-2059"
"16851",2050,"CURE","Runoff",39.5,"annual_avg_wc","2020-2059"
"16852",2050,"CURE","Rain",165.5,"annual_avg_wc","2020-2059"
"16853",2050,"CURE","Accumulated SWE",48.8,"annual_avg_wc","2020-2059"
"16854",2050,"CURE","PET",717.6,"annual_avg_wc","2020-2059"
"16855",2050,"CURE","Deficit",528.6,"annual_avg_wc","2020-2059"
"16856",2050,"CURE","AET",190,"annual_avg_wc","2020-2059"
"16857",2050,"DINO","Soil Water",25.8372602739726,"annual_avg_wc","2020-2059"
"16858",2050,"DINO","Runoff",44,"annual_avg_wc","2020-2059"
"16859",2050,"DINO","Rain",303.4,"annual_avg_wc","2020-2059"
"16860",2050,"DINO","Accumulated SWE",18.2,"annual_avg_wc","2020-2059"
"16861",2050,"DINO","PET",760.9,"annual_avg_wc","2020-2059"
"16862",2050,"DINO","Deficit",466.5,"annual_avg_wc","2020-2059"
"16863",2050,"DINO","AET",293.5,"annual_avg_wc","2020-2059"
"16864",2050,"FOBU","Soil Water",102.923561643836,"annual_avg_wc","2020-2059"
"16865",2050,"FOBU","Runoff",0,"annual_avg_wc","2020-2059"
"16866",2050,"FOBU","Rain",134.6,"annual_avg_wc","2020-2059"
"16867",2050,"FOBU","Accumulated SWE",43.7,"annual_avg_wc","2020-2059"
"16868",2050,"FOBU","PET",628,"annual_avg_wc","2020-2059"
"16869",2050,"FOBU","Deficit",376.5,"annual_avg_wc","2020-2059"
"16870",2050,"FOBU","AET",251.6,"annual_avg_wc","2020-2059"
"16871",2050,"GOSP","Soil Water",31.3953424657534,"annual_avg_wc","2020-2059"
"16872",2050,"GOSP","Runoff",37.1,"annual_avg_wc","2020-2059"
"16873",2050,"GOSP","Rain",197.6,"annual_avg_wc","2020-2059"
"16874",2050,"GOSP","Accumulated SWE",7.1,"annual_avg_wc","2020-2059"
"16875",2050,"GOSP","PET",829.4,"annual_avg_wc","2020-2059"
"16876",2050,"GOSP","Deficit",645.5,"annual_avg_wc","2020-2059"
"16877",2050,"GOSP","AET",183.3,"annual_avg_wc","2020-2059"
"16878",2050,"HOVE","Soil Water",19.5715068493151,"annual_avg_wc","2020-2059"
"16879",2050,"HOVE","Runoff",0,"annual_avg_wc","2020-2059"
"16880",2050,"HOVE","Rain",186.6,"annual_avg_wc","2020-2059"
"16881",2050,"HOVE","Accumulated SWE",10.5,"annual_avg_wc","2020-2059"
"16882",2050,"HOVE","PET",980.6,"annual_avg_wc","2020-2059"
"16883",2050,"HOVE","Deficit",776.8,"annual_avg_wc","2020-2059"
"16884",2050,"HOVE","AET",204.7,"annual_avg_wc","2020-2059"
"16885",2050,"NABR","Soil Water",14.3980821917808,"annual_avg_wc","2020-2059"
"16886",2050,"NABR","Runoff",0,"annual_avg_wc","2020-2059"
"16887",2050,"NABR","Rain",209.7,"annual_avg_wc","2020-2059"
"16888",2050,"NABR","Accumulated SWE",12.4,"annual_avg_wc","2020-2059"
"16889",2050,"NABR","PET",942.6,"annual_avg_wc","2020-2059"
"16890",2050,"NABR","Deficit",715.7,"annual_avg_wc","2020-2059"
"16891",2050,"NABR","AET",226.7,"annual_avg_wc","2020-2059"
"16892",2050,"PISP","Soil Water",11.9265753424658,"annual_avg_wc","2020-2059"
"16893",2050,"PISP","Runoff",0,"annual_avg_wc","2020-2059"
"16894",2050,"PISP","Rain",174.1,"annual_avg_wc","2020-2059"
"16895",2050,"PISP","Accumulated SWE",17.7,"annual_avg_wc","2020-2059"
"16896",2050,"PISP","PET",1038.1,"annual_avg_wc","2020-2059"
"16897",2050,"PISP","Deficit",851.2,"annual_avg_wc","2020-2059"
"16898",2050,"PISP","AET",187.3,"annual_avg_wc","2020-2059"
"16899",2050,"TICA","Soil Water",122.452054794521,"annual_avg_wc","2020-2059"
"16900",2050,"TICA","Runoff",636.1,"annual_avg_wc","2020-2059"
"16901",2050,"TICA","Rain",856.7,"annual_avg_wc","2020-2059"
"16902",2050,"TICA","Accumulated SWE",153.2,"annual_avg_wc","2020-2059"
"16903",2050,"TICA","PET",574.8,"annual_avg_wc","2020-2059"
"16904",2050,"TICA","Deficit",84.8,"annual_avg_wc","2020-2059"
"16905",2050,"TICA","AET",488.9,"annual_avg_wc","2020-2059"
"16906",2050,"ZION","Soil Water",15.5841095890411,"annual_avg_wc","2020-2059"
"16907",2050,"ZION","Runoff",111.5,"annual_avg_wc","2020-2059"
"16908",2050,"ZION","Rain",305.1,"annual_avg_wc","2020-2059"
"16909",2050,"ZION","Accumulated SWE",30.1,"annual_avg_wc","2020-2059"
"16910",2050,"ZION","PET",895.3,"annual_avg_wc","2020-2059"
"16911",2050,"ZION","Deficit",642,"annual_avg_wc","2020-2059"
"16912",2050,"ZION","AET",251.9,"annual_avg_wc","2020-2059"
"16913",2051,"ARCH","Soil Water",5.17671232876712,"annual_avg_wc","2020-2059"
"16914",2051,"ARCH","Runoff",41.3,"annual_avg_wc","2020-2059"
"16915",2051,"ARCH","Rain",241.6,"annual_avg_wc","2020-2059"
"16916",2051,"ARCH","Accumulated SWE",14.4,"annual_avg_wc","2020-2059"
"16917",2051,"ARCH","PET",974.7,"annual_avg_wc","2020-2059"
"16918",2051,"ARCH","Deficit",749.6,"annual_avg_wc","2020-2059"
"16919",2051,"ARCH","AET",226.2,"annual_avg_wc","2020-2059"
"16920",2051,"BLCA","Soil Water",53.9975342465753,"annual_avg_wc","2020-2059"
"16921",2051,"BLCA","Runoff",91.8,"annual_avg_wc","2020-2059"
"16922",2051,"BLCA","Rain",383.6,"annual_avg_wc","2020-2059"
"16923",2051,"BLCA","Accumulated SWE",26.4,"annual_avg_wc","2020-2059"
"16924",2051,"BLCA","PET",757.1,"annual_avg_wc","2020-2059"
"16925",2051,"BLCA","Deficit",419.7,"annual_avg_wc","2020-2059"
"16926",2051,"BLCA","AET",339.2,"annual_avg_wc","2020-2059"
"16927",2051,"BRCA","Soil Water",27.7249315068493,"annual_avg_wc","2020-2059"
"16928",2051,"BRCA","Runoff",33.9,"annual_avg_wc","2020-2059"
"16929",2051,"BRCA","Rain",289,"annual_avg_wc","2020-2059"
"16930",2051,"BRCA","Accumulated SWE",34,"annual_avg_wc","2020-2059"
"16931",2051,"BRCA","PET",709.3,"annual_avg_wc","2020-2059"
"16932",2051,"BRCA","Deficit",401.2,"annual_avg_wc","2020-2059"
"16933",2051,"BRCA","AET",306.2,"annual_avg_wc","2020-2059"
"16934",2051,"CANY","Soil Water",1.99561643835616,"annual_avg_wc","2020-2059"
"16935",2051,"CANY","Runoff",1.8,"annual_avg_wc","2020-2059"
"16936",2051,"CANY","Rain",136.7,"annual_avg_wc","2020-2059"
"16937",2051,"CANY","Accumulated SWE",0.5,"annual_avg_wc","2020-2059"
"16938",2051,"CANY","PET",968.6,"annual_avg_wc","2020-2059"
"16939",2051,"CANY","Deficit",830.8,"annual_avg_wc","2020-2059"
"16940",2051,"CANY","AET",137.4,"annual_avg_wc","2020-2059"
"16941",2051,"CARE","Soil Water",10.4054794520548,"annual_avg_wc","2020-2059"
"16942",2051,"CARE","Runoff",0,"annual_avg_wc","2020-2059"
"16943",2051,"CARE","Rain",138.7,"annual_avg_wc","2020-2059"
"16944",2051,"CARE","Accumulated SWE",5.8,"annual_avg_wc","2020-2059"
"16945",2051,"CARE","PET",797.4,"annual_avg_wc","2020-2059"
"16946",2051,"CARE","Deficit",629.4,"annual_avg_wc","2020-2059"
"16947",2051,"CARE","AET",167.1,"annual_avg_wc","2020-2059"
"16948",2051,"CEBR","Soil Water",218.820547945205,"annual_avg_wc","2020-2059"
"16949",2051,"CEBR","Runoff",344.4,"annual_avg_wc","2020-2059"
"16950",2051,"CEBR","Rain",422.7,"annual_avg_wc","2020-2059"
"16951",2051,"CEBR","Accumulated SWE",169.8,"annual_avg_wc","2020-2059"
"16952",2051,"CEBR","PET",461.6,"annual_avg_wc","2020-2059"
"16953",2051,"CEBR","Deficit",62.1,"annual_avg_wc","2020-2059"
"16954",2051,"CEBR","AET",398.9,"annual_avg_wc","2020-2059"
"16955",2051,"COLM","Soil Water",18.926301369863,"annual_avg_wc","2020-2059"
"16956",2051,"COLM","Runoff",0,"annual_avg_wc","2020-2059"
"16957",2051,"COLM","Rain",215.3,"annual_avg_wc","2020-2059"
"16958",2051,"COLM","Accumulated SWE",8.5,"annual_avg_wc","2020-2059"
"16959",2051,"COLM","PET",914.1,"annual_avg_wc","2020-2059"
"16960",2051,"COLM","Deficit",687.5,"annual_avg_wc","2020-2059"
"16961",2051,"COLM","AET",225.3,"annual_avg_wc","2020-2059"
"16962",2051,"CURE","Soil Water",11.206301369863,"annual_avg_wc","2020-2059"
"16963",2051,"CURE","Runoff",32.5,"annual_avg_wc","2020-2059"
"16964",2051,"CURE","Rain",225,"annual_avg_wc","2020-2059"
"16965",2051,"CURE","Accumulated SWE",41.6,"annual_avg_wc","2020-2059"
"16966",2051,"CURE","PET",685.6,"annual_avg_wc","2020-2059"
"16967",2051,"CURE","Deficit",439.8,"annual_avg_wc","2020-2059"
"16968",2051,"CURE","AET",245.2,"annual_avg_wc","2020-2059"
"16969",2051,"DINO","Soil Water",26.3934246575342,"annual_avg_wc","2020-2059"
"16970",2051,"DINO","Runoff",24,"annual_avg_wc","2020-2059"
"16971",2051,"DINO","Rain",248,"annual_avg_wc","2020-2059"
"16972",2051,"DINO","Accumulated SWE",7.7,"annual_avg_wc","2020-2059"
"16973",2051,"DINO","PET",783.4,"annual_avg_wc","2020-2059"
"16974",2051,"DINO","Deficit",508.8,"annual_avg_wc","2020-2059"
"16975",2051,"DINO","AET",274.6,"annual_avg_wc","2020-2059"
"16976",2051,"FOBU","Soil Water",94.6821917808219,"annual_avg_wc","2020-2059"
"16977",2051,"FOBU","Runoff",0,"annual_avg_wc","2020-2059"
"16978",2051,"FOBU","Rain",226.3,"annual_avg_wc","2020-2059"
"16979",2051,"FOBU","Accumulated SWE",52.3,"annual_avg_wc","2020-2059"
"16980",2051,"FOBU","PET",583,"annual_avg_wc","2020-2059"
"16981",2051,"FOBU","Deficit",334.2,"annual_avg_wc","2020-2059"
"16982",2051,"FOBU","AET",247.9,"annual_avg_wc","2020-2059"
"16983",2051,"GOSP","Soil Water",51.2517808219178,"annual_avg_wc","2020-2059"
"16984",2051,"GOSP","Runoff",55.2,"annual_avg_wc","2020-2059"
"16985",2051,"GOSP","Rain",403.3,"annual_avg_wc","2020-2059"
"16986",2051,"GOSP","Accumulated SWE",11.6,"annual_avg_wc","2020-2059"
"16987",2051,"GOSP","PET",792.1,"annual_avg_wc","2020-2059"
"16988",2051,"GOSP","Deficit",406.9,"annual_avg_wc","2020-2059"
"16989",2051,"GOSP","AET",385.7,"annual_avg_wc","2020-2059"
"16990",2051,"HOVE","Soil Water",29.0956164383562,"annual_avg_wc","2020-2059"
"16991",2051,"HOVE","Runoff",0,"annual_avg_wc","2020-2059"
"16992",2051,"HOVE","Rain",258.4,"annual_avg_wc","2020-2059"
"16993",2051,"HOVE","Accumulated SWE",22.9,"annual_avg_wc","2020-2059"
"16994",2051,"HOVE","PET",942.5,"annual_avg_wc","2020-2059"
"16995",2051,"HOVE","Deficit",687.2,"annual_avg_wc","2020-2059"
"16996",2051,"HOVE","AET",256.8,"annual_avg_wc","2020-2059"
"16997",2051,"NABR","Soil Water",19.792602739726,"annual_avg_wc","2020-2059"
"16998",2051,"NABR","Runoff",33,"annual_avg_wc","2020-2059"
"16999",2051,"NABR","Rain",276.3,"annual_avg_wc","2020-2059"
"17000",2051,"NABR","Accumulated SWE",36.2,"annual_avg_wc","2020-2059"
"17001",2051,"NABR","PET",899.1,"annual_avg_wc","2020-2059"
"17002",2051,"NABR","Deficit",614.5,"annual_avg_wc","2020-2059"
"17003",2051,"NABR","AET",284.2,"annual_avg_wc","2020-2059"
"17004",2051,"PISP","Soil Water",15.7997260273973,"annual_avg_wc","2020-2059"
"17005",2051,"PISP","Runoff",0,"annual_avg_wc","2020-2059"
"17006",2051,"PISP","Rain",239.7,"annual_avg_wc","2020-2059"
"17007",2051,"PISP","Accumulated SWE",14.4,"annual_avg_wc","2020-2059"
"17008",2051,"PISP","PET",987.6,"annual_avg_wc","2020-2059"
"17009",2051,"PISP","Deficit",752.3,"annual_avg_wc","2020-2059"
"17010",2051,"PISP","AET",235.6,"annual_avg_wc","2020-2059"
"17011",2051,"TICA","Soil Water",104.238356164384,"annual_avg_wc","2020-2059"
"17012",2051,"TICA","Runoff",569,"annual_avg_wc","2020-2059"
"17013",2051,"TICA","Rain",712.5,"annual_avg_wc","2020-2059"
"17014",2051,"TICA","Accumulated SWE",146,"annual_avg_wc","2020-2059"
"17015",2051,"TICA","PET",583.3,"annual_avg_wc","2020-2059"
"17016",2051,"TICA","Deficit",212.9,"annual_avg_wc","2020-2059"
"17017",2051,"TICA","AET",371,"annual_avg_wc","2020-2059"
"17018",2051,"ZION","Soil Water",20.2454794520548,"annual_avg_wc","2020-2059"
"17019",2051,"ZION","Runoff",110,"annual_avg_wc","2020-2059"
"17020",2051,"ZION","Rain",379.8,"annual_avg_wc","2020-2059"
"17021",2051,"ZION","Accumulated SWE",34.2,"annual_avg_wc","2020-2059"
"17022",2051,"ZION","PET",834.5,"annual_avg_wc","2020-2059"
"17023",2051,"ZION","Deficit",499.7,"annual_avg_wc","2020-2059"
"17024",2051,"ZION","AET",335.2,"annual_avg_wc","2020-2059"
"17025",2052,"ARCH","Soil Water",5.43606557377049,"annual_avg_wc","2020-2059"
"17026",2052,"ARCH","Runoff",32.6,"annual_avg_wc","2020-2059"
"17027",2052,"ARCH","Rain",295,"annual_avg_wc","2020-2059"
"17028",2052,"ARCH","Accumulated SWE",3.5,"annual_avg_wc","2020-2059"
"17029",2052,"ARCH","PET",929.8,"annual_avg_wc","2020-2059"
"17030",2052,"ARCH","Deficit",650.8,"annual_avg_wc","2020-2059"
"17031",2052,"ARCH","AET",279.5,"annual_avg_wc","2020-2059"
"17032",2052,"BLCA","Soil Water",54.3860655737705,"annual_avg_wc","2020-2059"
"17033",2052,"BLCA","Runoff",198,"annual_avg_wc","2020-2059"
"17034",2052,"BLCA","Rain",469.1,"annual_avg_wc","2020-2059"
"17035",2052,"BLCA","Accumulated SWE",9.3,"annual_avg_wc","2020-2059"
"17036",2052,"BLCA","PET",772.3,"annual_avg_wc","2020-2059"
"17037",2052,"BLCA","Deficit",439.1,"annual_avg_wc","2020-2059"
"17038",2052,"BLCA","AET",333.2,"annual_avg_wc","2020-2059"
"17039",2052,"BRCA","Soil Water",32.8226775956284,"annual_avg_wc","2020-2059"
"17040",2052,"BRCA","Runoff",114.1,"annual_avg_wc","2020-2059"
"17041",2052,"BRCA","Rain",343.6,"annual_avg_wc","2020-2059"
"17042",2052,"BRCA","Accumulated SWE",18.9,"annual_avg_wc","2020-2059"
"17043",2052,"BRCA","PET",642.2,"annual_avg_wc","2020-2059"
"17044",2052,"BRCA","Deficit",323.7,"annual_avg_wc","2020-2059"
"17045",2052,"BRCA","AET",318.2,"annual_avg_wc","2020-2059"
"17046",2052,"CANY","Soil Water",3.23989071038251,"annual_avg_wc","2020-2059"
"17047",2052,"CANY","Runoff",13.4,"annual_avg_wc","2020-2059"
"17048",2052,"CANY","Rain",184.5,"annual_avg_wc","2020-2059"
"17049",2052,"CANY","Accumulated SWE",5.7,"annual_avg_wc","2020-2059"
"17050",2052,"CANY","PET",976.6,"annual_avg_wc","2020-2059"
"17051",2052,"CANY","Deficit",785.3,"annual_avg_wc","2020-2059"
"17052",2052,"CANY","AET",190.6,"annual_avg_wc","2020-2059"
"17053",2052,"CARE","Soil Water",10.3918032786885,"annual_avg_wc","2020-2059"
"17054",2052,"CARE","Runoff",0,"annual_avg_wc","2020-2059"
"17055",2052,"CARE","Rain",140.6,"annual_avg_wc","2020-2059"
"17056",2052,"CARE","Accumulated SWE",5.8,"annual_avg_wc","2020-2059"
"17057",2052,"CARE","PET",805.3,"annual_avg_wc","2020-2059"
"17058",2052,"CARE","Deficit",651.2,"annual_avg_wc","2020-2059"
"17059",2052,"CARE","AET",153.9,"annual_avg_wc","2020-2059"
"17060",2052,"CEBR","Soil Water",221.924863387978,"annual_avg_wc","2020-2059"
"17061",2052,"CEBR","Runoff",697.5,"annual_avg_wc","2020-2059"
"17062",2052,"CEBR","Rain",498.9,"annual_avg_wc","2020-2059"
"17063",2052,"CEBR","Accumulated SWE",378.3,"annual_avg_wc","2020-2059"
"17064",2052,"CEBR","PET",399.6,"annual_avg_wc","2020-2059"
"17065",2052,"CEBR","Deficit",50.2,"annual_avg_wc","2020-2059"
"17066",2052,"CEBR","AET",349,"annual_avg_wc","2020-2059"
"17067",2052,"COLM","Soil Water",24.8330601092896,"annual_avg_wc","2020-2059"
"17068",2052,"COLM","Runoff",0,"annual_avg_wc","2020-2059"
"17069",2052,"COLM","Rain",276.2,"annual_avg_wc","2020-2059"
"17070",2052,"COLM","Accumulated SWE",3.4,"annual_avg_wc","2020-2059"
"17071",2052,"COLM","PET",854.6,"annual_avg_wc","2020-2059"
"17072",2052,"COLM","Deficit",551.5,"annual_avg_wc","2020-2059"
"17073",2052,"COLM","AET",304.7,"annual_avg_wc","2020-2059"
"17074",2052,"CURE","Soil Water",14.2931693989071,"annual_avg_wc","2020-2059"
"17075",2052,"CURE","Runoff",73.3,"annual_avg_wc","2020-2059"
"17076",2052,"CURE","Rain",245.4,"annual_avg_wc","2020-2059"
"17077",2052,"CURE","Accumulated SWE",66.5,"annual_avg_wc","2020-2059"
"17078",2052,"CURE","PET",594.6,"annual_avg_wc","2020-2059"
"17079",2052,"CURE","Deficit",351.8,"annual_avg_wc","2020-2059"
"17080",2052,"CURE","AET",241.8,"annual_avg_wc","2020-2059"
"17081",2052,"DINO","Soil Water",22.729781420765,"annual_avg_wc","2020-2059"
"17082",2052,"DINO","Runoff",40.5,"annual_avg_wc","2020-2059"
"17083",2052,"DINO","Rain",206.8,"annual_avg_wc","2020-2059"
"17084",2052,"DINO","Accumulated SWE",23.9,"annual_avg_wc","2020-2059"
